Date,AAPL,AMGN,AMZN,CPRT,EL,GS,ILMN,MA,PAA,RIO,TEF,UPS
2016-03-07,101.87,147.31,562.8,9.98,91.63,155.35,161.62,88.3,23.74,31.95,10.81,101.3
2016-03-08,101.03,144.63,560.26,9.93,91.74,151.6,150.43,86.85,22.34,28.98,10.76,100.62
2016-03-09,101.12,140.9,559.47,10.04,92.2,149.91,153.0,87.18,23.06,29.06,10.69,99.56
2016-03-10,101.17,141.03,558.93,10.02,91.77,151.02,155.06,86.89,22.86,28.59,10.87,99.87
2016-03-11,102.26,144.57,569.61,10.1,93.11,153.94,158.59,88.58,24.0,29.11,11.35,100.82
2016-03-14,102.52,144.62,573.37,10.12,93.83,153.49,154.77,88.87,23.65,28.74,11.23,101.29
2016-03-15,104.58,143.21,577.02,10.12,93.8,152.03,149.98,89.36,22.87,27.29,11.07,101.42
2016-03-16,105.97,143.98,574.27,10.24,93.11,150.54,149.2,90.01,23.93,28.39,11.18,101.67
2016-03-17,105.8,144.13,559.44,10.18,93.95,152.91,147.22,91.41,24.39,29.46,11.25,103.75
2016-03-18,105.92,145.51,552.08,10.42,94.18,157.6,150.24,92.31,24.11,29.13,11.23,104.99
2016-03-21,105.91,147.01,553.98,10.34,94.13,156.29,155.13,92.35,23.69,28.91,11.21,105.15
2016-03-22,106.72,150.62,560.48,10.28,93.18,154.2,156.36,91.76,24.11,28.35,11.15,104.86
2016-03-23,106.13,148.76,569.63,10.17,93.38,154.08,152.54,92.13,23.11,27.67,10.95,104.88
2016-03-24,105.67,149.24,582.95,10.17,93.27,153.0,155.34,91.91,21.77,27.71,10.87,105.43
2016-03-28,105.19,148.37,579.87,10.1,93.6,153.84,152.13,91.24,20.81,27.74,10.87,105.06
2016-03-29,107.68,149.49,593.86,10.32,94.17,155.03,157.13,92.78,20.25,27.6,11.15,106.1
2016-03-30,109.56,149.48,598.69,10.4,94.42,156.5,157.43,93.81,20.52,28.53,11.35,105.73
2016-03-31,108.99,149.93,593.64,10.19,94.31,156.98,162.11,94.5,20.97,28.27,11.13,105.47
2016-04-01,109.99,154.16,598.5,10.3,95.65,159.82,166.86,95.87,20.57,28.17,10.76,104.95
2016-04-04,111.12,154.66,593.19,10.17,95.5,157.77,167.6,95.05,20.09,27.79,10.66,104.88
2016-04-05,109.81,152.95,586.14,10.13,95.1,155.35,163.73,94.35,19.84,27.32,10.2,103.92
2016-04-06,110.96,159.66,602.08,10.23,95.68,155.19,174.16,94.75,20.6,27.57,10.39,104.67
2016-04-07,108.54,157.38,591.43,10.12,94.54,150.41,168.21,93.51,20.87,26.93,10.26,103.99
2016-04-08,108.66,156.46,594.6,10.14,95.21,150.28,168.36,93.79,21.56,27.99,10.54,104.31
2016-04-11,109.02,156.39,595.93,10.23,95.25,152.2,169.9,93.47,21.68,28.9,10.55,103.86
2016-04-12,110.44,158.6,603.17,10.4,94.73,154.31,171.44,93.86,23.05,29.94,10.69,105.23
2016-04-13,112.04,160.06,614.82,10.53,94.52,159.85,174.01,95.75,23.15,31.88,10.73,105.54
2016-04-14,112.1,160.12,620.75,10.54,94.71,160.91,172.64,96.17,22.88,31.9,10.71,105.08
2016-04-15,109.85,160.13,625.89,10.54,94.95,158.52,173.64,96.68,22.03,31.67,10.82,105.54
2016-04-18,107.48,161.7,635.35,10.55,95.78,159.02,178.13,97.67,22.65,32.46,10.68,106.18
2016-04-19,106.91,162.1,627.9,10.62,96.95,162.65,136.88,97.24,23.99,33.8,11.06,106.84
2016-04-20,107.13,162.76,632.99,10.71,96.57,166.98,139.48,97.9,24.4,35.42,11.1,106.17
2016-04-21,105.97,164.35,631.0,10.54,93.89,165.32,144.95,97.54,24.48,34.05,11.21,104.99
2016-04-22,105.68,163.19,620.5,10.57,93.95,166.75,143.59,97.45,24.46,33.56,11.06,105.52
2016-04-25,105.08,163.46,626.2,10.56,94.72,165.09,143.07,96.98,23.9,32.39,10.97,105.07
2016-04-26,104.35,162.85,616.88,10.6,95.69,165.84,139.21,97.27,24.44,32.71,11.11,106.23
2016-04-27,97.82,161.0,606.57,10.69,96.17,166.92,138.59,98.38,23.48,32.88,11.27,106.46
2016-04-28,94.83,160.56,602.0,10.7,97.12,164.29,135.75,97.18,22.43,33.38,11.13,104.91
2016-04-29,93.74,158.3,659.59,10.71,95.87,164.11,134.99,96.99,22.94,33.66,10.91,105.07
2016-05-02,93.64,158.99,683.85,10.75,97.13,166.18,135.92,97.77,22.33,33.5,10.92,104.76
2016-05-03,95.18,156.35,671.32,10.62,93.29,163.14,133.65,96.45,21.56,31.42,10.61,104.38
2016-05-04,94.19,154.18,670.9,10.67,93.15,160.07,134.97,96.25,20.98,30.55,10.41,103.11
2016-05-05,93.24,154.25,659.09,10.75,93.28,159.53,138.9,96.19,22.89,30.5,10.42,102.14
2016-05-06,92.72,153.19,673.95,10.72,93.99,158.85,140.71,96.68,23.18,30.9,10.53,102.11
2016-05-09,92.79,155.41,679.75,10.8,93.74,157.51,141.76,96.72,22.72,28.47,10.4,102.69
2016-05-10,93.42,157.24,703.07,10.92,95.54,161.42,142.84,97.64,22.82,29.59,10.62,103.65
2016-05-11,92.51,154.18,713.23,10.84,94.93,159.42,138.86,96.41,23.16,29.4,10.54,102.45
2016-05-12,90.34,152.9,717.93,10.81,94.61,158.07,136.98,95.85,23.76,28.7,10.79,101.79
2016-05-13,90.52,152.35,709.92,10.68,92.66,155.34,136.92,95.36,23.64,28.29,10.71,100.66
2016-05-16,93.88,153.27,710.66,10.86,92.79,155.38,140.4,96.15,24.91,29.02,10.39,101.65
2016-05-17,93.49,150.11,695.27,10.79,92.02,154.65,138.77,95.6,25.31,29.44,10.39,101.09
2016-05-18,94.56,150.83,697.45,10.82,90.5,159.94,140.23,95.63,24.27,28.46,10.38,101.3
2016-05-19,94.2,148.67,698.52,10.66,91.01,154.7,137.99,94.7,24.96,28.79,10.21,101.29
2016-05-20,95.22,150.18,702.8,10.86,90.48,154.51,140.51,95.47,24.99,28.31,10.21,101.51
2016-05-23,96.43,149.3,696.75,10.84,90.73,155.45,139.83,95.08,23.93,28.34,10.1,101.09
2016-05-24,97.9,152.72,704.2,11.01,92.14,157.59,143.48,96.48,23.35,28.64,10.24,101.98
2016-05-25,99.62,155.57,708.35,10.98,92.04,161.25,143.55,96.45,23.16,29.5,10.5,102.3
2016-05-26,100.41,155.55,714.91,12.03,91.44,159.22,143.12,96.38,22.54,28.92,10.61,102.45
2016-05-27,100.35,156.74,712.24,12.22,92.0,159.53,143.85,97.18,22.25,28.73,10.54,102.98
2016-05-31,99.86,157.95,722.79,12.38,91.78,159.48,144.83,95.9,23.13,28.04,10.43,103.09
2016-06-01,98.46,158.05,719.44,12.34,92.99,159.97,145.78,96.41,24.57,27.52,10.26,102.89
2016-06-02,97.72,159.87,728.24,12.36,93.2,159.28,147.1,96.88,24.66,27.58,10.29,103.05
2016-06-03,97.92,159.19,725.54,12.2,93.07,155.67,145.54,96.03,24.83,28.34,10.25,103.12
2016-06-06,98.63,160.19,726.73,12.26,93.06,157.06,147.6,96.64,26.22,29.83,10.29,103.11
2016-06-07,99.03,158.89,723.74,12.34,93.12,155.17,144.95,96.68,26.73,29.39,10.37,103.87
2016-06-08,98.94,158.0,726.64,12.42,92.88,154.64,145.26,97.99,27.09,29.93,10.35,104.69
2016-06-09,99.65,156.78,727.65,12.5,92.28,153.17,143.42,97.02,27.51,28.75,10.17,104.97
2016-06-10,98.83,154.78,717.91,12.26,91.55,149.89,141.62,95.21,27.05,27.94,9.72,104.52
2016-06-13,97.34,153.08,715.24,12.22,91.29,148.63,139.71,94.19,26.68,28.07,9.59,103.64
2016-06-14,97.46,152.99,719.3,12.18,91.45,146.19,137.77,94.11,26.56,27.32,9.46,103.73
2016-06-15,97.14,151.9,714.26,12.21,91.01,146.16,136.73,93.34,26.29,28.31,9.55,103.89
2016-06-16,97.55,152.3,717.51,12.21,91.71,146.63,136.34,94.08,26.28,28.45,9.61,104.21
2016-06-17,95.33,149.62,706.39,12.15,91.94,145.64,137.05,93.29,26.75,29.19,9.68,105.02
2016-06-20,95.1,150.65,714.01,12.28,93.08,147.75,140.1,94.35,27.52,30.05,9.88,106.1
2016-06-21,95.91,149.42,715.82,12.24,93.1,148.35,139.05,95.11,27.88,30.17,10.05,106.67
2016-06-22,95.55,149.81,710.6,12.21,93.59,148.14,140.89,94.06,27.63,30.34,10.08,105.95
2016-06-23,96.1,152.27,722.08,12.36,94.95,152.66,146.59,95.71,28.5,31.09,10.5,107.22
2016-06-24,93.4,146.45,698.96,11.91,89.73,141.86,138.91,91.47,26.85,28.76,8.66,104.41
2016-06-27,92.04,144.58,691.36,11.62,87.24,139.51,135.48,89.07,25.08,28.01,8.5,103.77
2016-06-28,93.59,148.42,707.95,11.68,88.19,142.41,135.01,90.42,26.18,28.96,8.75,104.69
2016-06-29,94.4,150.1,715.6,12.02,89.71,145.5,137.58,92.13,27.39,29.95,9.25,106.34
2016-06-30,95.6,152.15,715.62,12.25,91.02,148.58,140.38,88.06,27.49,31.3,9.48,107.72
2016-07-01,95.89,154.28,725.68,12.34,91.82,148.25,140.73,88.85,27.37,31.57,9.61,108.36
2016-07-05,94.99,154.27,728.1,12.35,91.32,144.45,138.67,88.24,27.05,30.5,9.18,108.45
2016-07-06,95.53,156.05,737.61,12.33,91.03,145.58,140.79,86.83,27.06,30.89,9.12,107.72
2016-07-07,95.94,156.59,736.57,12.23,91.55,147.0,140.06,87.81,26.83,30.28,9.16,107.85
2016-07-08,96.68,161.1,745.81,12.46,93.01,150.38,141.25,88.56,27.32,31.59,9.37,109.52
2016-07-11,96.98,160.18,753.78,12.5,93.28,152.19,139.64,88.75,26.8,32.13,9.47,110.01
2016-07-12,97.42,161.96,748.21,12.5,93.29,156.92,148.99,90.0,29.65,33.19,9.77,110.29
2016-07-13,96.87,160.52,742.63,12.39,93.3,157.92,145.86,90.34,28.86,33.14,9.64,110.79
2016-07-14,98.79,162.74,741.2,12.48,94.03,162.54,147.23,91.45,29.16,33.47,9.77,111.5
2016-07-15,98.78,163.28,735.44,12.48,94.4,161.64,148.71,90.93,29.0,32.86,9.72,111.03
2016-07-18,99.83,162.93,736.07,12.39,93.97,163.33,149.57,91.6,29.59,32.99,9.67,110.9
2016-07-19,99.87,162.49,739.95,12.36,93.49,161.41,148.68,92.38,29.54,31.19,9.55,110.64
2016-07-20,99.96,163.25,745.72,12.44,93.5,161.77,152.59,93.3,29.61,30.8,9.65,110.59
2016-07-21,99.43,164.19,744.43,12.44,92.86,160.05,151.31,92.46,29.27,31.57,9.59,109.89
2016-07-22,98.66,165.67,744.86,12.59,93.23,160.41,150.76,93.66,29.01,31.35,9.78,110.36
2016-07-25,97.34,166.56,739.61,12.71,93.17,160.51,150.64,93.0,28.59,31.07,9.74,110.1
2016-07-26,96.67,167.67,735.59,12.65,93.05,161.16,150.1,93.43,28.41,32.39,9.76,110.37
2016-07-27,102.95,170.68,736.67,12.82,92.41,160.99,162.25,93.75,27.16,32.82,10.01,108.8
2016-07-28,104.34,171.28,752.61,12.61,92.11,160.53,166.42,96.01,27.32,32.84,9.69,108.73
2016-07-29,104.21,172.03,758.81,12.61,92.9,158.81,166.35,95.24,27.86,32.82,9.76,108.1
2016-08-01,106.05,174.16,767.74,12.83,93.43,158.18,170.65,95.07,26.94,32.68,9.71,108.01
2016-08-02,104.48,174.15,760.58,12.71,93.27,156.06,166.92,95.25,26.56,32.79,9.46,107.46
2016-08-03,105.79,173.43,754.64,12.5,93.84,158.34,165.05,95.08,27.58,33.02,9.46,108.29
2016-08-04,105.87,172.67,760.77,12.56,93.68,158.05,165.66,95.91,27.91,32.46,9.62,107.84
2016-08-05,107.48,173.66,765.98,12.75,93.58,162.09,166.53,96.88,28.08,32.74,9.75,108.79
2016-08-08,108.37,172.34,766.56,12.6,93.29,162.83,166.46,96.78,29.06,33.27,9.76,108.96
2016-08-09,108.81,172.08,768.31,12.6,93.34,163.44,165.59,96.7,29.03,32.87,9.9,109.65
2016-08-10,108.0,171.23,768.56,12.73,92.91,162.19,165.98,96.29,28.63,32.07,9.98,109.88
2016-08-11,107.93,172.43,771.24,12.67,92.53,163.86,168.02,96.53,29.0,32.46,10.05,110.9
2016-08-12,108.18,173.02,772.56,12.66,93.1,163.25,166.99,96.12,29.15,31.08,10.05,109.91
2016-08-15,109.48,174.58,768.49,12.71,93.2,165.55,173.36,96.44,29.37,31.73,10.09,109.85
2016-08-16,109.38,172.16,764.04,12.68,92.42,165.65,169.65,95.62,29.55,32.4,10.03,109.81
2016-08-17,109.22,174.31,764.63,12.8,93.02,165.67,169.15,95.59,29.58,32.22,9.97,110.24
2016-08-18,109.08,174.75,764.46,13.02,95.1,166.06,172.37,95.27,30.26,32.63,10.07,110.49
2016-08-19,109.36,173.62,757.31,13.04,91.73,166.23,171.67,95.22,29.87,32.06,9.9,110.57
2016-08-22,108.51,174.35,759.48,13.2,91.38,166.26,173.75,95.79,29.35,31.61,9.86,109.83
2016-08-23,108.85,174.4,762.45,13.24,91.57,166.08,172.79,96.29,29.07,32.13,9.89,109.44
2016-08-24,108.03,170.84,757.25,13.18,90.5,165.3,169.54,95.53,28.6,31.5,9.89,109.64
2016-08-25,107.57,170.23,759.22,13.05,91.23,165.9,169.48,95.59,28.53,31.82,9.89,109.33
2016-08-26,106.94,171.97,769.0,12.9,90.91,165.97,172.21,96.47,28.52,31.54,9.87,108.95
2016-08-29,106.82,171.51,771.29,12.92,90.86,166.87,170.42,96.78,28.65,31.69,9.9,109.12
2016-08-30,106.0,170.76,767.58,12.78,89.87,169.37,168.99,97.09,28.33,30.6,9.96,109.38
2016-08-31,106.1,170.06,769.16,12.76,89.23,169.46,168.34,96.63,28.06,30.17,10.06,109.22
2016-09-01,106.73,170.13,770.62,12.81,88.95,168.51,168.56,97.62,28.05,30.78,10.11,109.5
2016-09-02,107.73,169.77,772.44,12.92,89.62,169.18,167.9,97.89,28.41,31.13,10.2,109.59
2016-09-06,107.7,170.84,788.87,12.83,89.47,169.33,170.18,98.79,28.46,31.58,10.5,109.5
2016-09-07,108.36,170.63,784.48,12.79,88.21,169.67,169.58,99.57,28.53,31.04,10.7,109.48
2016-09-08,105.52,170.97,784.06,12.65,88.09,171.66,170.07,99.98,29.09,31.47,10.93,108.94
2016-09-09,103.13,166.55,760.14,12.5,87.55,168.57,164.85,98.15,28.04,30.74,10.75,107.63
2016-09-12,105.44,172.04,771.49,12.61,88.77,171.06,170.71,100.11,28.25,31.12,10.75,108.55
2016-09-13,107.95,169.3,761.01,12.44,87.84,167.0,170.15,99.39,27.25,29.8,10.33,106.86
2016-09-14,111.77,170.14,761.09,12.43,87.51,166.16,171.78,98.71,27.19,30.32,10.25,106.86
2016-09-15,115.57,172.64,769.69,12.58,87.86,168.08,174.94,99.47,27.15,30.49,10.22,107.08
2016-09-16,114.92,172.96,778.52,12.52,87.72,166.0,172.97,99.36,27.49,29.9,10.13,106.86
2016-09-19,113.58,171.38,775.1,12.68,87.38,166.21,173.15,99.68,27.84,30.8,10.18,107.12
2016-09-20,113.57,173.38,780.22,12.85,87.3,166.47,175.8,100.49,27.64,30.91,10.14,108.35
2016-09-21,113.55,173.85,789.74,13.38,88.25,167.03,178.45,101.26,28.65,32.04,10.53,109.66
2016-09-22,114.62,175.62,804.7,13.22,88.74,168.02,179.34,102.12,29.94,32.52,10.7,109.67
2016-09-23,112.71,174.8,805.75,13.51,88.15,165.13,179.33,101.66,29.87,32.41,10.62,109.21
2016-09-26,112.88,173.53,799.16,13.41,88.32,161.48,178.47,101.16,30.06,32.17,10.42,108.84
2016-09-27,113.09,171.63,816.11,13.51,89.39,162.89,180.35,101.45,29.43,32.23,10.36,110.01
2016-09-28,113.95,169.71,828.72,13.48,88.45,163.45,180.98,101.51,30.92,33.74,10.52,109.25
2016-09-29,112.18,165.45,829.05,13.26,86.87,158.95,176.56,100.61,31.07,33.7,10.26,108.21
2016-09-30,113.05,166.81,837.31,13.39,88.56,161.27,181.66,101.77,31.41,33.4,10.08,109.36
2016-10-03,112.52,167.34,836.74,13.46,88.07,161.07,182.23,101.88,30.95,33.56,10.16,109.18
2016-10-04,113.0,167.55,834.03,13.36,87.43,162.27,181.22,101.22,30.66,33.1,10.02,108.52
2016-10-05,113.05,167.24,844.36,13.37,87.95,166.4,186.17,102.4,31.84,33.72,10.0,109.16
2016-10-06,113.89,166.9,841.66,13.42,88.31,167.15,184.93,102.94,31.43,33.18,9.88,109.12
2016-10-07,114.06,167.5,839.43,13.37,87.83,169.83,184.49,102.25,31.13,33.16,9.64,108.8
2016-10-10,116.05,168.31,841.71,13.55,87.53,171.04,184.85,102.65,32.57,33.71,9.71,109.05
2016-10-11,116.3,164.32,831.0,13.41,87.28,169.04,138.99,101.35,32.18,32.58,9.7,108.7
2016-10-12,117.34,163.88,834.09,13.53,88.18,169.3,136.18,101.36,32.14,32.81,9.62,108.74
2016-10-13,116.98,164.29,829.28,13.47,88.15,167.42,137.17,100.65,32.03,31.81,9.59,108.3
2016-10-14,117.63,161.9,822.96,13.5,87.33,170.52,138.0,100.88,32.18,31.77,9.66,108.42
2016-10-17,117.55,162.62,812.95,13.49,87.54,169.0,141.23,100.85,32.47,31.81,9.6,108.03
2016-10-18,117.47,162.8,817.65,13.53,87.67,172.63,145.22,101.73,32.46,32.55,9.73,108.13
2016-10-19,117.12,161.08,817.69,13.62,87.6,174.51,146.72,102.73,32.72,32.62,9.77,108.05
2016-10-20,117.06,161.5,810.32,13.51,86.3,174.51,142.83,102.55,32.64,32.42,9.94,107.4
2016-10-21,116.6,158.51,818.99,13.38,86.51,174.67,141.8,102.85,32.45,32.87,9.86,107.16
2016-10-24,117.65,158.76,838.09,13.36,86.63,175.12,142.27,103.19,32.69,33.12,9.94,108.45
2016-10-25,118.25,157.9,835.18,13.24,86.18,175.55,138.18,102.88,32.22,34.12,10.0,107.84
2016-10-26,115.59,158.99,822.59,13.12,85.76,177.07,139.95,103.22,32.05,34.21,9.96,108.61
2016-10-27,114.48,160.57,818.36,12.94,85.92,177.75,139.29,103.6,31.31,34.24,9.91,108.08
2016-10-28,113.72,145.18,776.32,13.14,86.41,177.14,138.63,106.9,31.14,34.53,10.03,107.7
2016-10-31,113.54,141.16,789.82,13.12,87.13,178.24,136.14,107.02,30.36,34.85,10.14,107.76
2016-11-01,111.49,140.76,785.41,12.98,86.3,178.06,139.5,104.96,30.26,34.68,10.07,106.84
2016-11-02,111.59,138.7,765.56,12.95,81.6,176.58,135.66,104.0,30.06,34.45,9.95,106.9
2016-11-03,109.83,135.22,767.03,13.01,79.57,176.21,134.39,103.78,28.61,34.56,9.91,107.48
2016-11-04,108.84,135.4,755.05,12.7,79.02,175.92,134.63,103.03,28.26,33.93,9.74,106.94
2016-11-07,110.41,139.21,784.93,12.97,80.56,181.48,137.08,105.96,29.24,35.28,9.84,109.8
2016-11-08,111.06,138.45,787.75,13.12,80.31,181.92,137.7,105.7,29.43,35.72,9.85,112.03
2016-11-09,110.88,146.42,771.88,13.34,80.39,192.63,133.13,106.19,30.67,38.24,9.64,112.7
2016-11-10,107.79,151.57,742.38,13.32,78.21,200.87,138.37,104.5,30.86,39.29,9.29,113.31
2016-11-11,108.43,149.04,739.01,13.52,78.36,203.94,137.71,104.62,30.2,39.08,9.02,114.23
2016-11-14,105.71,146.42,719.07,13.8,77.6,209.18,136.38,101.14,30.26,39.65,8.94,112.91
2016-11-15,107.11,147.06,743.24,13.79,77.75,211.19,136.8,102.48,31.18,38.13,8.67,113.18
2016-11-16,109.99,147.23,746.49,13.95,77.01,206.26,134.87,104.0,31.15,37.36,8.54,112.81
2016-11-17,109.95,147.36,756.4,14.16,78.11,209.63,134.09,104.45,31.05,37.56,8.61,113.49
2016-11-18,110.06,145.23,760.16,14.02,77.41,210.35,131.87,104.78,31.21,36.55,8.43,114.09
2016-11-21,111.73,145.55,780.0,14.06,77.82,211.08,137.55,105.94,32.24,37.51,8.44,114.7
2016-11-22,111.8,144.33,785.33,13.43,77.73,211.11,134.75,105.93,31.79,39.0,8.47,114.63
2016-11-23,111.23,145.03,780.12,13.63,77.78,212.31,134.43,104.56,31.7,39.39,8.37,115.68
2016-11-25,111.79,145.43,780.37,13.66,78.65,211.38,135.19,105.73,31.12,39.35,8.35,116.26
2016-11-28,111.57,145.07,766.77,13.58,78.44,210.35,136.18,103.36,29.99,39.45,8.26,115.69
2016-11-29,111.46,146.0,762.52,13.64,78.61,211.75,136.53,103.82,29.66,38.34,8.35,116.28
2016-11-30,110.52,144.07,750.57,13.68,77.7,219.29,133.14,102.2,32.95,37.91,8.29,115.92
2016-12-01,109.49,142.39,743.65,13.67,75.91,226.63,127.72,100.18,32.32,38.35,8.23,116.43
2016-12-02,109.9,144.01,740.34,13.6,75.84,223.36,127.9,101.1,32.03,39.02,8.18,116.35
2016-12-05,109.11,145.29,759.36,13.64,77.16,228.55,127.92,103.55,31.36,39.49,8.28,116.56
2016-12-06,109.95,145.11,764.72,13.7,77.46,231.38,126.4,102.0,31.38,39.25,8.44,116.54
2016-12-07,111.03,141.19,770.42,13.98,78.33,235.56,122.02,105.25,31.62,41.53,8.55,118.62
2016-12-08,112.12,140.59,767.33,13.93,79.29,241.45,123.48,104.82,31.77,42.12,8.72,118.98
2016-12-09,113.95,143.45,768.66,13.84,79.71,241.85,123.2,104.41,32.31,41.15,8.74,119.6
2016-12-12,113.3,145.76,760.12,13.94,78.23,237.17,124.0,103.28,32.43,41.5,8.8,120.13
2016-12-13,115.19,148.37,774.34,14.04,78.73,238.55,126.7,103.32,32.46,40.83,9.04,120.16
2016-12-14,115.19,148.69,768.82,14.0,77.96,239.93,125.45,103.28,31.97,40.04,8.86,117.26
2016-12-15,115.82,150.39,761.0,14.03,77.58,243.0,132.0,104.35,32.24,39.25,8.92,117.28
2016-12-16,115.97,149.37,757.77,13.96,76.13,238.9,131.01,103.43,32.39,38.76,9.09,115.81
2016-12-19,116.64,147.74,766.0,13.98,76.28,239.07,129.65,103.54,32.0,38.18,9.07,116.98
2016-12-20,116.95,147.22,771.22,14.14,77.63,243.09,128.05,104.54,32.24,39.08,9.23,117.52
2016-12-21,117.06,146.17,770.6,14.06,78.12,241.44,127.82,104.17,32.81,38.88,9.17,116.1
2016-12-22,116.29,146.36,766.34,13.84,78.78,240.12,126.77,104.31,33.04,38.18,9.03,116.3
2016-12-23,116.52,147.55,760.59,13.89,78.38,240.97,128.75,104.71,33.41,38.12,9.17,115.97
2016-12-27,117.26,148.36,771.4,14.0,78.23,241.56,128.94,104.8,33.49,38.35,9.13,116.13
2016-12-28,116.76,147.67,772.13,13.89,77.22,240.65,127.93,103.68,33.05,38.87,9.03,115.2
2016-12-29,116.73,147.78,765.15,13.88,77.27,238.18,128.72,103.77,32.47,38.9,9.13,114.98
2016-12-30,115.82,146.21,749.87,13.85,76.49,239.45,128.04,103.25,32.29,38.46,9.2,114.64
